first_name,last_name,email,phone,employee_code,job_title,hire_date,salary,currency,country_code,department_code,active
Kenneth,Goodwin,kenneth.goodwin.6534@example.com,104 910 5123,EMP-16534,System Administrator,2022-02-14,65108,GBP,UK,IT,true
Elisabeth,Kub,elisabeth.kub.6535@example.com,574-929-0865,EMP-16535,DevOps Engineer,2017-07-25,130916,EUR,FR,SAL,true
Roscoe,O'Reilly,roscoe.o'reilly.6536@example.com,541 943 4680,EMP-16536,Marketing Coordinator,2025-01-11,189818,EUR,DE,LEG,true
Stephania,Bailey,stephania.bailey.6537@example.com,(735) 916-4590,EMP-16537,Legal Counsel,2024-08-16,140445,GBP,UK,ENG,true
Janella,Wisozk,janella.wisozk.6538@example.com,801.745.7623,EMP-16538,Data Analyst,2018-11-08,119475,AUD,AU,LEG,true
Marshall,Wisoky,marshall.wisoky.6539@example.com,437 252 3089,EMP-16539,Legal Counsel,2016-06-09,167084,CAD,CA,MKT,true
Rigoberto,Bode,rigoberto.bode.6540@example.com,382.623.1016,EMP-16540,HR Specialist,2018-11-24,48200,INR,IN,SAL,true
Edmond,Schuppe,edmond.schuppe.6541@example.com,302 842 7867,EMP-16541,Marketing Coordinator,2018-01-07,43507,GBP,UK,ENG,true
Florance,Collier,florance.collier.6542@example.com,148 726 0180,EMP-16542,Senior Developer,2021-12-17,165079,AUD,AU,OPS,true
Roseann,Daugherty,roseann.daugherty.6543@example.com,638-637-4954,EMP-16543,Legal Counsel,2025-06-30,136903,GBP,UK,MKT,true
Bell,Nicolas,bell.nicolas.6544@example.com,833-990-7259,EMP-16544,Product Manager,2017-08-22,106130,EUR,DE,OPS,true
Buford,Champlin,buford.champlin.6545@example.com,224-664-8820,EMP-16545,Senior Developer,2018-02-20,181658,CAD,CA,FIN,true
Maynard,Jacobi,maynard.jacobi.6546@example.com,780-337-3563,EMP-16546,Marketing Coordinator,2022-06-23,116402,GBP,UK,HR,true
Brandi,Lynch,brandi.lynch.6547@example.com,237.611.1692,EMP-16547,Legal Counsel,2021-07-13,185925,JPY,JP,LEG,true
Allison,Corwin,allison.corwin.6548@example.com,360-833-1969,EMP-16548,HR Specialist,2020-02-05,126644,EUR,FR,MKT,true
Mavis,Gibson,mavis.gibson.6549@example.com,136.411.9303,EMP-16549,Sales Representative,2025-12-13,187873,USD,US,FIN,true
Jammie,Okuneva,jammie.okuneva.6550@example.com,364.951.1194,EMP-16550,Data Analyst,2025-04-17,53232,AUD,AU,SAL,true
Alexander,Thompson,alexander.thompson.6551@example.com,(832) 855-5372,EMP-16551,System Administrator,2025-04-29,59917,EUR,DE,LEG,true
Royal,Roberts,royal.roberts.6552@example.com,365.929.4461,EMP-16552,Product Manager,2024-08-06,40091,EUR,DE,IT,true
Kieth,Auer,kieth.auer.6553@example.com,240 278 3983,EMP-16553,Senior Developer,2026-03-20,190212,EUR,FR,MKT,true
Dan,Gorczany,dan.gorczany.6554@example.com,850-969-9956,EMP-16554,Data Analyst,2021-08-26,183410,EUR,FR,IT,true
Collin,Becker,collin.becker.6555@example.com,(747) 857-5642,EMP-16555,Product Manager,2020-08-25,174380,JPY,JP,MKT,true
Mohammad,Hodkiewicz,mohammad.hodkiewicz.6556@example.com,905.627.9014,EMP-16556,Data Analyst,2021-03-19,138088,AUD,AU,ENG,true
Lavina,Thompson,lavina.thompson.6557@example.com,712 146 7300,EMP-16557,System Administrator,2019-11-25,124441,AUD,AU,IT,true
Winford,O'Hara,winford.o'hara.6558@example.com,(533) 116-8590,EMP-16558,HR Specialist,2018-07-23,116946,USD,US,ENG,true
Yuette,Marvin,yuette.marvin.6559@example.com,(676) 940-9404,EMP-16559,System Administrator,2017-06-04,76696,CAD,CA,ENG,true
Galen,Thompson,galen.thompson.6560@example.com,185.162.3949,EMP-16560,Data Analyst,2017-05-29,110992,USD,US,HR,true
Tommy,Pagac,tommy.pagac.6561@example.com,580 196 1061,EMP-16561,System Administrator,2023-06-15,117144,INR,IN,OPS,true
Dinorah,Kiehn,dinorah.kiehn.6562@example.com,227 354 2216,EMP-16562,Sales Representative,2018-05-09,97288,AUD,AU,HR,true
Mollie,Krajcik,mollie.krajcik.6563@example.com,316 430 0434,EMP-16563,Sales Representative,2020-10-26,196005,EUR,FR,FIN,true
Tisa,Rogahn,tisa.rogahn.6564@example.com,(826) 015-0147,EMP-16564,System Administrator,2021-10-02,186065,EUR,FR,SAL,true
Monnie,Windler,monnie.windler.6565@example.com,925 038 7549,EMP-16565,Legal Counsel,2019-02-28,150959,EUR,FR,SAL,true
Tobias,Stamm,tobias.stamm.6566@example.com,226.576.0051,EMP-16566,Senior Developer,2018-01-27,94366,JPY,JP,LEG,true
Damon,Jenkins,damon.jenkins.6567@example.com,(548) 675-4262,EMP-16567,Senior Developer,2017-11-17,65100,GBP,UK,IT,true
Keenan,Roberts,keenan.roberts.6568@example.com,549 081 3585,EMP-16568,Software Engineer,2018-12-03,118021,AUD,AU,OPS,true
Ezekiel,Cronin,ezekiel.cronin.6569@example.com,355-495-5679,EMP-16569,Legal Counsel,2023-10-09,67575,USD,US,ENG,true
Maryetta,Sporer,maryetta.sporer.6570@example.com,804-535-4193,EMP-16570,Sales Representative,2017-09-25,196046,JPY,JP,IT,true
Oliva,Bailey,oliva.bailey.6571@example.com,946-084-6168,EMP-16571,DevOps Engineer,2023-02-27,100657,AUD,AU,FIN,true
Federico,Gulgowski,federico.gulgowski.6572@example.com,860 492 4475,EMP-16572,System Administrator,2017-09-05,48685,INR,IN,OPS,true
Rubin,Dicki,rubin.dicki.6573@example.com,761-916-4465,EMP-16573,HR Specialist,2025-10-06,61702,EUR,DE,OPS,true
Stanford,Prosacco,stanford.prosacco.6574@example.com,878-329-1162,EMP-16574,Software Engineer,2021-09-07,161149,EUR,FR,OPS,true
Calvin,Halvorson,calvin.halvorson.6575@example.com,399.169.8668,EMP-16575,HR Specialist,2024-01-18,54428,GBP,UK,FIN,true
Reed,Grady,reed.grady.6576@example.com,379 355 8050,EMP-16576,Software Engineer,2020-03-17,60186,JPY,JP,HR,true
Norris,Kub,norris.kub.6577@example.com,880.538.9197,EMP-16577,Software Engineer,2019-11-07,40743,JPY,JP,HR,true
Jaime,Koepp,jaime.koepp.6578@example.com,816 096 1153,EMP-16578,Sales Representative,2021-08-28,77596,CAD,CA,OPS,true
Courtney,Schoen,courtney.schoen.6579@example.com,918 155 6587,EMP-16579,Marketing Coordinator,2024-12-03,90741,CAD,CA,HR,true
Mozelle,Kulas,mozelle.kulas.6580@example.com,333 504 2576,EMP-16580,Marketing Coordinator,2020-07-13,55437,AUD,AU,LEG,true
Hubert,Welch,hubert.welch.6581@example.com,480 895 6106,EMP-16581,System Administrator,2021-03-20,54677,CAD,CA,ENG,true
Alton,Bins,alton.bins.6582@example.com,(188) 482-1295,EMP-16582,System Administrator,2016-12-20,56661,AUD,AU,MKT,true
Wendie,Kuphal,wendie.kuphal.6583@example.com,512.625.4482,EMP-16583,DevOps Engineer,2025-07-14,131620,EUR,FR,HR,true
Rudolph,Hilpert,rudolph.hilpert.6584@example.com,(617) 027-9960,EMP-16584,Product Manager,2016-10-02,163649,JPY,JP,MKT,true
Eddy,Goldner,eddy.goldner.6585@example.com,954 265 6995,EMP-16585,Marketing Coordinator,2023-03-11,120928,EUR,FR,LEG,true
Sydney,Hagenes,sydney.hagenes.6586@example.com,853 862 9873,EMP-16586,Software Engineer,2016-07-10,117051,CAD,CA,ENG,true
Thalia,Runte,thalia.runte.6587@example.com,623.154.1188,EMP-16587,Product Manager,2021-04-12,50078,EUR,FR,ENG,true
Denver,Walter,denver.walter.6588@example.com,(282) 017-8064,EMP-16588,Senior Developer,2023-09-06,181542,JPY,JP,LEG,true
Candra,Greenfelder,candra.greenfelder.6589@example.com,113 924 4626,EMP-16589,System Administrator,2024-07-25,116053,AUD,AU,LEG,true
Nena,Harber,nena.harber.6590@example.com,580 076 9001,EMP-16590,Sales Representative,2022-07-25,41617,EUR,FR,IT,true
Yaeko,Heaney,yaeko.heaney.6591@example.com,276-038-9115,EMP-16591,Product Manager,2022-02-21,107322,GBP,UK,LEG,true
Josef,Schneider,josef.schneider.6592@example.com,(644) 961-7779,EMP-16592,Legal Counsel,2016-06-20,195507,EUR,FR,HR,true
Shirlee,Bergstrom,shirlee.bergstrom.6593@example.com,329 409 6424,EMP-16593,Sales Representative,2016-09-22,83953,AUD,AU,FIN,true
Darius,Rath,darius.rath.6594@example.com,516-139-3618,EMP-16594,Data Analyst,2018-10-22,50323,JPY,JP,MKT,true
Leticia,Donnelly,leticia.donnelly.6595@example.com,166-747-6486,EMP-16595,DevOps Engineer,2025-08-22,164058,CAD,CA,IT,true
Aubrey,Bartoletti,aubrey.bartoletti.6596@example.com,123-168-4451,EMP-16596,HR Specialist,2017-04-15,140829,EUR,FR,ENG,true
Gregoria,Muller,gregoria.muller.6597@example.com,(886) 915-9162,EMP-16597,HR Specialist,2017-06-01,195376,CAD,CA,ENG,true
Tana,Ryan,tana.ryan.6598@example.com,403.515.2470,EMP-16598,Marketing Coordinator,2023-04-16,155705,EUR,DE,MKT,true
Nicholas,Johnston,nicholas.johnston.6599@example.com,434 429 6876,EMP-16599,Marketing Coordinator,2019-06-06,50611,EUR,DE,FIN,true
Dusty,Torp,dusty.torp.6600@example.com,508 962 1441,EMP-16600,Data Analyst,2020-09-01,76533,AUD,AU,ENG,true
Kasie,Parisian,kasie.parisian.6601@example.com,864 541 7160,EMP-16601,Marketing Coordinator,2019-06-19,177036,EUR,DE,HR,true
Gillian,Mraz,gillian.mraz.6602@example.com,696.333.0509,EMP-16602,Software Engineer,2021-05-20,168899,AUD,AU,IT,true
Mona,McCullough,mona.mccullough.6603@example.com,(156) 372-4928,EMP-16603,Marketing Coordinator,2021-09-17,175253,EUR,FR,LEG,true
Luther,Batz,luther.batz.6604@example.com,(945) 482-1204,EMP-16604,Legal Counsel,2020-07-06,91704,USD,US,HR,true
Bradley,Johns,bradley.johns.6605@example.com,(541) 993-5417,EMP-16605,HR Specialist,2020-05-07,72144,EUR,DE,LEG,true
Latricia,Turner,latricia.turner.6606@example.com,(242) 995-0729,EMP-16606,DevOps Engineer,2026-03-04,51069,EUR,DE,OPS,true
Kayce,Gottlieb,kayce.gottlieb.6607@example.com,(403) 679-2105,EMP-16607,Software Engineer,2018-11-12,113775,INR,IN,IT,true
Tessie,Kuhic,tessie.kuhic.6608@example.com,760-654-5699,EMP-16608,Product Manager,2020-05-20,56460,EUR,DE,MKT,true
Herta,Rosenbaum,herta.rosenbaum.6609@example.com,615.231.9095,EMP-16609,HR Specialist,2021-03-11,98486,EUR,FR,SAL,true
Jeni,Cartwright,jeni.cartwright.6610@example.com,774-974-2670,EMP-16610,Senior Developer,2020-08-27,170405,JPY,JP,FIN,true
Chong,Christiansen,chong.christiansen.6611@example.com,882.043.0722,EMP-16611,Legal Counsel,2022-02-22,178483,AUD,AU,IT,false
Arthur,Gutmann,arthur.gutmann.6612@example.com,434 050 7510,EMP-16612,Senior Developer,2018-11-08,142468,AUD,AU,LEG,true
Angela,Weber,angela.weber.6613@example.com,277.383.4401,EMP-16613,Product Manager,2021-12-07,112932,JPY,JP,ENG,true
Norman,Zieme,norman.zieme.6614@example.com,346.911.6388,EMP-16614,Senior Developer,2019-01-08,59011,EUR,FR,SAL,true
Leanora,Morissette,leanora.morissette.6615@example.com,295-795-4196,EMP-16615,System Administrator,2024-08-09,100480,USD,US,FIN,true
Lavada,Welch,lavada.welch.6616@example.com,566-169-5028,EMP-16616,Software Engineer,2024-11-27,150218,EUR,DE,MKT,true
Tonia,Ebert,tonia.ebert.6617@example.com,429 415 2410,EMP-16617,Software Engineer,2017-05-02,71822,JPY,JP,MKT,true
Senaida,Connelly,senaida.connelly.6618@example.com,640 851 7305,EMP-16618,HR Specialist,2017-12-08,142961,JPY,JP,SAL,true
Moshe,Kohler,moshe.kohler.6619@example.com,(281) 355-3280,EMP-16619,Data Analyst,2022-03-16,168627,JPY,JP,MKT,true
Lacy,Konopelski,lacy.konopelski.6620@example.com,516 391 9089,EMP-16620,Data Analyst,2020-12-08,56709,EUR,FR,SAL,true
Dong,Flatley,dong.flatley.6621@example.com,789.670.6972,EMP-16621,System Administrator,2023-08-19,181876,CAD,CA,LEG,true
Shandi,Mayer,shandi.mayer.6622@example.com,403 466 9805,EMP-16622,HR Specialist,2016-07-22,106360,AUD,AU,ENG,true
Essie,Schmidt,essie.schmidt.6623@example.com,(600) 135-3745,EMP-16623,System Administrator,2019-10-18,77640,GBP,UK,LEG,true
Stanton,Aufderhar,stanton.aufderhar.6624@example.com,(228) 861-9724,EMP-16624,Sales Representative,2020-12-20,126772,GBP,UK,OPS,true
Erik,Cruickshank,erik.cruickshank.6625@example.com,565-856-3308,EMP-16625,Product Manager,2025-08-11,65068,INR,IN,IT,true
Frankie,Jacobs,frankie.jacobs.6626@example.com,916.660.5355,EMP-16626,DevOps Engineer,2019-05-15,50108,JPY,JP,IT,true
Alpha,Durgan,alpha.durgan.6627@example.com,(394) 751-8397,EMP-16627,Software Engineer,2024-11-20,85222,JPY,JP,SAL,true
Wilfred,Ryan,wilfred.ryan.6628@example.com,182-411-9884,EMP-16628,Marketing Coordinator,2021-08-16,68370,GBP,UK,ENG,true
Chance,Huels,chance.huels.6629@example.com,873-932-6634,EMP-16629,Senior Developer,2021-08-15,49873,AUD,AU,LEG,true
Torrie,Mitchell,torrie.mitchell.6630@example.com,254 326 3505,EMP-16630,Sales Representative,2023-08-01,189980,AUD,AU,HR,true
Ramonita,Kassulke,ramonita.kassulke.6631@example.com,575-950-5573,EMP-16631,Software Engineer,2020-06-13,137721,USD,US,LEG,true
Nicolle,Schultz,nicolle.schultz.6632@example.com,803.609.8537,EMP-16632,HR Specialist,2017-07-25,71311,EUR,DE,FIN,false
Donny,Greenholt,donny.greenholt.6633@example.com,(412) 029-0030,EMP-16633,DevOps Engineer,2025-07-13,81622,JPY,JP,OPS,true
Bernita,Keebler,bernita.keebler.6634@example.com,503 179 1463,EMP-16634,DevOps Engineer,2019-08-18,199647,EUR,FR,OPS,true
Aleta,Moore,aleta.moore.6635@example.com,112 222 6580,EMP-16635,Sales Representative,2023-04-06,43216,AUD,AU,HR,true
Loraine,Bernier,loraine.bernier.6636@example.com,448 474 4174,EMP-16636,Data Analyst,2024-07-10,163927,AUD,AU,IT,true
Frederic,Bernier,frederic.bernier.6637@example.com,(171) 667-1027,EMP-16637,Sales Representative,2021-03-28,51596,USD,US,SAL,true
Jerry,Zulauf,jerry.zulauf.6638@example.com,603 930 0665,EMP-16638,System Administrator,2021-03-19,135391,INR,IN,ENG,true
Guillermo,Mills,guillermo.mills.6639@example.com,498.118.1079,EMP-16639,Sales Representative,2024-01-18,171933,GBP,UK,HR,true
Logan,Shanahan,logan.shanahan.6640@example.com,722 141 7348,EMP-16640,Product Manager,2019-11-25,46960,GBP,UK,ENG,true
Christiane,Dicki,christiane.dicki.6641@example.com,796.564.6961,EMP-16641,DevOps Engineer,2020-06-26,124500,CAD,CA,MKT,true
Kandy,Gorczany,kandy.gorczany.6642@example.com,253-960-2223,EMP-16642,System Administrator,2019-01-13,94940,USD,US,LEG,true
Elina,Armstrong,elina.armstrong.6643@example.com,453-213-5779,EMP-16643,Senior Developer,2019-04-27,197718,GBP,UK,HR,true
Daryl,Fritsch,daryl.fritsch.6644@example.com,230.640.1809,EMP-16644,DevOps Engineer,2025-09-13,122184,AUD,AU,LEG,true
Judson,Maggio,judson.maggio.6645@example.com,448-610-0671,EMP-16645,System Administrator,2019-11-01,63341,EUR,DE,ENG,true
Erwin,Orn,erwin.orn.6646@example.com,867-775-4679,EMP-16646,Software Engineer,2024-08-02,120593,USD,US,MKT,true
Pamila,Osinski,pamila.osinski.6647@example.com,995.303.6212,EMP-16647,Legal Counsel,2021-11-11,74165,GBP,UK,LEG,true
Audie,Rolfson,audie.rolfson.6648@example.com,978 242 1266,EMP-16648,Sales Representative,2017-10-14,48967,EUR,DE,FIN,false
Joselyn,Feil,joselyn.feil.6649@example.com,705.370.8919,EMP-16649,HR Specialist,2020-08-15,122809,USD,US,FIN,true
Narcisa,Braun,narcisa.braun.6650@example.com,937 574 2220,EMP-16650,Legal Counsel,2017-02-11,60277,CAD,CA,FIN,true
Vance,Hayes,vance.hayes.6651@example.com,790 837 5645,EMP-16651,System Administrator,2022-07-02,188635,GBP,UK,IT,true
Celesta,Lindgren,celesta.lindgren.6652@example.com,784-916-7717,EMP-16652,Legal Counsel,2021-10-21,69823,EUR,FR,SAL,true
Marjorie,Brown,marjorie.brown.6653@example.com,(277) 989-1787,EMP-16653,Senior Developer,2020-11-04,160756,AUD,AU,HR,true
Clint,Conroy,clint.conroy.6654@example.com,405 899 6206,EMP-16654,Marketing Coordinator,2020-12-02,115465,AUD,AU,ENG,true
Dallas,Gottlieb,dallas.gottlieb.6655@example.com,930-287-7839,EMP-16655,HR Specialist,2025-01-06,66887,CAD,CA,ENG,true
Carolina,Bauch,carolina.bauch.6656@example.com,358-064-6206,EMP-16656,Product Manager,2017-07-29,70156,EUR,FR,FIN,true
Cody,Graham,cody.graham.6657@example.com,720 210 5300,EMP-16657,Legal Counsel,2018-06-19,72226,GBP,UK,HR,true
Chanda,Hermann,chanda.hermann.6658@example.com,(141) 667-8936,EMP-16658,Legal Counsel,2022-09-08,149053,CAD,CA,IT,true
Bruno,Wintheiser,bruno.wintheiser.6659@example.com,316.338.1600,EMP-16659,Sales Representative,2018-09-16,114313,CAD,CA,OPS,true
Adam,Friesen,adam.friesen.6660@example.com,619-236-8327,EMP-16660,Senior Developer,2026-03-21,62069,USD,US,LEG,true
Sammy,Weissnat,sammy.weissnat.6661@example.com,(653) 737-2591,EMP-16661,Product Manager,2021-03-20,185160,AUD,AU,ENG,true
Courtney,Stoltenberg,courtney.stoltenberg.6662@example.com,212.221.5234,EMP-16662,Product Manager,2022-05-04,184416,INR,IN,LEG,true
Michale,McDermott,michale.mcdermott.6663@example.com,498 303 9535,EMP-16663,Sales Representative,2022-01-20,148919,EUR,FR,MKT,true
Guillermo,Schiller,guillermo.schiller.6664@example.com,(737) 320-4577,EMP-16664,Marketing Coordinator,2017-05-07,139608,CAD,CA,ENG,true
Sydney,Howell,sydney.howell.6665@example.com,142 177 2104,EMP-16665,Software Engineer,2020-11-14,56734,JPY,JP,LEG,true
Maia,Shields,maia.shields.6666@example.com,670.531.5879,EMP-16666,System Administrator,2018-12-18,178525,INR,IN,IT,true
Charline,Ledner,charline.ledner.6667@example.com,(906) 535-7415,EMP-16667,Sales Representative,2018-04-21,188191,EUR,FR,ENG,true
Leon,Feeney,leon.feeney.6668@example.com,326.155.6982,EMP-16668,Marketing Coordinator,2023-10-13,98630,CAD,CA,LEG,true
Farah,Lehner,farah.lehner.6669@example.com,(264) 210-9305,EMP-16669,HR Specialist,2023-11-03,89711,CAD,CA,IT,true
Darrin,McLaughlin,darrin.mclaughlin.6670@example.com,932 941 7040,EMP-16670,Senior Developer,2020-07-25,171174,EUR,FR,ENG,true
Shan,Wyman,shan.wyman.6671@example.com,776 219 8423,EMP-16671,Data Analyst,2021-06-28,43633,CAD,CA,HR,true
Terrence,Kertzmann,terrence.kertzmann.6672@example.com,962-100-4022,EMP-16672,DevOps Engineer,2017-01-28,54866,EUR,DE,FIN,true
Olen,Nitzsche,olen.nitzsche.6673@example.com,601 256 6578,EMP-16673,Legal Counsel,2019-10-12,191676,INR,IN,IT,true
Devon,Doyle,devon.doyle.6674@example.com,262.748.9170,EMP-16674,Legal Counsel,2022-02-19,45819,EUR,FR,HR,true
Heath,Bergnaum,heath.bergnaum.6675@example.com,626-511-9439,EMP-16675,Software Engineer,2021-09-06,48418,INR,IN,IT,true
Lamar,Heidenreich,lamar.heidenreich.6676@example.com,641 470 3433,EMP-16676,Sales Representative,2019-03-31,187950,INR,IN,HR,true
Gladys,O'Connell,gladys.o'connell.6677@example.com,533 292 8384,EMP-16677,Data Analyst,2023-09-22,147662,USD,US,ENG,true
Else,McClure,else.mcclure.6678@example.com,224.986.4637,EMP-16678,DevOps Engineer,2019-07-01,89089,EUR,DE,SAL,true
Vivienne,Parisian,vivienne.parisian.6679@example.com,134-452-4863,EMP-16679,Marketing Coordinator,2018-10-24,114872,GBP,UK,ENG,true
Nenita,Terry,nenita.terry.6680@example.com,275-539-8015,EMP-16680,Sales Representative,2021-11-12,151094,EUR,DE,HR,true
Caitlin,Larson,caitlin.larson.6681@example.com,692-946-0832,EMP-16681,Marketing Coordinator,2024-10-12,125341,CAD,CA,OPS,true
Benito,Bode,benito.bode.6682@example.com,922-212-6440,EMP-16682,HR Specialist,2020-09-19,99814,EUR,FR,MKT,true
Shane,Zemlak,shane.zemlak.6683@example.com,261 711 0862,EMP-16683,Software Engineer,2018-01-14,193127,CAD,CA,ENG,true
Kent,Bogan,kent.bogan.6684@example.com,(888) 117-2728,EMP-16684,Software Engineer,2021-03-19,108270,CAD,CA,LEG,true
Leonia,Armstrong,leonia.armstrong.6685@example.com,738 388 0996,EMP-16685,Senior Developer,2024-12-05,165939,AUD,AU,OPS,true
Broderick,Buckridge,broderick.buckridge.6686@example.com,977 636 8066,EMP-16686,System Administrator,2023-03-14,60278,AUD,AU,IT,true
Courtney,Schaden,courtney.schaden.6687@example.com,245-535-4187,EMP-16687,Product Manager,2024-08-04,165288,EUR,DE,ENG,true
Frederick,Kilback,frederick.kilback.6688@example.com,760-727-5460,EMP-16688,DevOps Engineer,2024-09-09,187344,EUR,FR,ENG,true
Jake,Gorczany,jake.gorczany.6689@example.com,649 425 8111,EMP-16689,DevOps Engineer,2019-07-19,103259,AUD,AU,OPS,true
Alfonso,Roob,alfonso.roob.6690@example.com,(324) 471-1160,EMP-16690,HR Specialist,2019-04-22,149019,CAD,CA,SAL,true
Brendon,Adams,brendon.adams.6691@example.com,(382) 441-9538,EMP-16691,Data Analyst,2016-11-20,171650,INR,IN,OPS,true
Mitch,Lehner,mitch.lehner.6692@example.com,233 037 1420,EMP-16692,Marketing Coordinator,2024-12-10,83781,USD,US,FIN,true
Rosaline,Senger,rosaline.senger.6693@example.com,(784) 942-1159,EMP-16693,DevOps Engineer,2016-09-30,72988,EUR,DE,FIN,true
Chi,Hermiston,chi.hermiston.6694@example.com,627.594.3228,EMP-16694,Legal Counsel,2024-12-06,140729,EUR,DE,HR,true
Cortney,Mills,cortney.mills.6695@example.com,(101) 613-7936,EMP-16695,System Administrator,2023-01-09,148985,CAD,CA,FIN,true
Nida,McKenzie,nida.mckenzie.6696@example.com,515-297-4197,EMP-16696,HR Specialist,2021-11-14,66116,JPY,JP,OPS,true
Kyung,Lindgren,kyung.lindgren.6697@example.com,257-344-7258,EMP-16697,Sales Representative,2022-10-31,153942,EUR,DE,LEG,true
Olin,Murray,olin.murray.6698@example.com,(433) 901-2152,EMP-16698,Marketing Coordinator,2022-12-05,154522,EUR,FR,MKT,true
Sharmaine,Hane,sharmaine.hane.6699@example.com,704-699-4183,EMP-16699,System Administrator,2023-10-20,146603,AUD,AU,MKT,true
Donny,Witting,donny.witting.6700@example.com,783-113-2969,EMP-16700,DevOps Engineer,2024-12-06,50384,INR,IN,LEG,true
Claudio,Ortiz,claudio.ortiz.6701@example.com,885 447 2024,EMP-16701,Data Analyst,2024-01-09,72717,JPY,JP,FIN,true
Jewel,Schulist,jewel.schulist.6702@example.com,726.662.0804,EMP-16702,DevOps Engineer,2019-10-19,89793,USD,US,MKT,true
Jim,Dicki,jim.dicki.6703@example.com,457-049-2806,EMP-16703,HR Specialist,2019-09-10,101499,EUR,DE,LEG,true
Ursula,Rodriguez,ursula.rodriguez.6704@example.com,276.577.8477,EMP-16704,Software Engineer,2018-04-13,48515,EUR,DE,LEG,true
Cruz,Emard,cruz.emard.6705@example.com,(416) 587-7642,EMP-16705,Sales Representative,2024-10-01,116222,INR,IN,SAL,false
Luz,Hauck,luz.hauck.6706@example.com,368.830.6234,EMP-16706,Software Engineer,2019-02-08,67237,AUD,AU,LEG,true
